iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
27, 5, 225, 2020-09-05T13:48:30+00:00, 16, 4, WIN, r
27, 7, 225, 2020-09-05T13:53:18+00:00, 6, 9, LOSE, r
27, 8, 225, 2020-09-05T13:58:05+00:00, 17, 7, WIN, r
28, 4, 225, 2020-09-05T14:02:52+00:00, 12, 2, WIN, r
28, 5, 225, 2020-09-05T14:07:40+00:00, 15, 5, WIN, r
28, 7, 225, 2020-09-05T14:12:27+00:00, 6, 9, LOSE, r
28, 8, 225, 2020-09-05T14:17:14+00:00, 15, 7, WIN, r
29, 4, 225, 2020-09-05T14:22:01+00:00, 16, 4, WIN, r
29, 5, 225, 2020-09-05T14:26:48+00:00, 15, 5, WIN, r
29, 7, 225, 2020-09-05T14:31:35+00:00, 14, 2, WIN, r
29, 8, 225, 2020-09-05T14:36:22+00:00, 20, 14, WIN, r
30, 4, 225, 2020-09-05T14:41:09+00:00, 9, 3, WIN, r
30, 5, 225, 2020-09-05T14:45:57+00:00, 15, 1, WIN, r
30, 7, 225, 2020-09-05T14:50:43+00:00, 18, 8, WIN, r
30, 8, 225, 2020-09-05T14:55:31+00:00, 17, 11, WIN, r
31, 4, 225, 2020-09-05T15:00:18+00:00, 11, 1, WIN, r
31, 5, 225, 2020-09-05T15:05:05+00:00, 15, 5, WIN, r
31, 7, 225, 2020-09-05T15:09:52+00:00, 5, 17, LOSE, r
31, 8, 225, 2020-09-05T15:14:40+00:00, 8, 3, WIN, r
32, 4, 225, 2020-09-05T15:19:28+00:00, 16, 10, WIN, r
32, 5, 225, 2020-09-05T15:24:15+00:00, 11, 12, LOSE, r
32, 7, 225, 2020-09-05T15:29:02+00:00, 11, 1, WIN, r
32, 8, 225, 2020-09-05T15:33:49+00:00, 19, 14, WIN, r
33, 4, 225, 2020-09-05T15:38:36+00:00, 18, 5, WIN, r
33, 5, 225, 2020-09-05T15:43:24+00:00, 13, 2, WIN, r
33, 7, 225, 2020-09-05T15:48:11+00:00, 15, 1, WIN, r
33, 8, 225, 2020-09-05T15:52:58+00:00, 2, 12, LOSE, r
34, 4, 225, 2020-09-05T15:57:45+00:00, 10, 5, WIN, r
34, 5, 225, 2020-09-05T16:02:32+00:00, 15, 4, WIN, r
34, 7, 225, 2020-09-05T16:07:19+00:00, 13, 2, WIN, r
34, 8, 225, 2020-09-05T16:12:06+00:00, 7, 2, WIN, r
